btc_usdt	66,98125692104986	68,93935408858681	270
bch_usdt	64,22800929338942	60,40507617904802	270
eth_usdt	67,90735905650924	69,06297523272463	270
etc_usdt	62,453455613783646	60,03753899954008	270
qtum_usdt	64,90205776859099	68,53695901953274	270
ltc_usdt	73,8119166451201	70,84360705358208	270
dash_usdt	67,20178153419859	63,1009852658782	270
zec_usdt	66,25186734083844	60,930957780879275	270
btm_usdt	54,97200105338042	55,503206904743045	270
eos_usdt	61,024491678348845	57,028010921225615	270
req_usdt	52,04143294881675	52,648058686706015	270
snt_usdt	60,38051923376265	62,873473629514145	270
omg_usdt	57,097873497507784	59,151872238157985	270
pay_usdt	57,49998474718855	60,525504225004624	270
cvc_usdt	49,614641138694815	49,85768500948767	270
zrx_usdt	66,36757305003282	65,49149222671072	270
xmr_usdt	52,04470241610819	45,80505279034692	270
xrp_usdt	59,91124120249017	60,09188621527115	270
doge_usdt	54,58183318447738	54,83169291226988	270
bat_usdt	69,4479764063296	69,2360429536401	270
pst_usdt	60,0318596566726	62,983091787439605	270
btg_usdt	55,54432446766056	52,107078396683264	270
dpy_usdt	54,932007336446425	58,60474205315269	270
lrc_usdt	86,90123575096017	85,84659584924205	270
storj_usdt	54,46202464566972	58,874131640761654	270
rdn_usdt	56,54177114496866	61,225033288948055	270
knc_usdt	56,06533907525435	60,15831134564643	270
link_usdt	63,022125962257604	55,17180859732478	270
cdt_usdt	79,21297672762263	100,0	270
ae_usdt	65,23152953800965	62,49490419894007	270
rlc_usdt	57,47839231016213	60,3572408118486	270
rcn_usdt	35,29215336808697	26,40449438202249	270
trx_usdt	63,56372373416763	60,98899815467987	270
vet_usdt	72,90318606978191	68,43820940077669	270
fun_usdt	51,94110685948287	48,320000000000014	270
data_usdt	53,626384159835034	54,02798789712557	270
zsc_usdt	63,33983783769746	66,25119846596357	270
mda_usdt	44,38498884010361	42,52790781418795	270
xtz_usdt	46,979839681221804	41,0569229713135	270
gem_usdt	49,008080488966975	54,728618421052644	270
rfr_usdt	49,78736094247674	47,21372522941881	270
abt_usdt	62,958739792711334	64,66787805370484	270
ost_usdt	48,4772492982196	35,42636903806006	270
xlm_usdt	56,03770931724258	52,49522574136129	270
mobi_usdt	52,43905199198051	47,21159974506055	270
ocn_usdt	57,56579232990257	58,40188014101057	270
cofi_usdt	49,39190424389489	36,344200962052376	270
blz_usdt	57,6627826284716	57,15178013741413	270
gxs_usdt	51,44465723604512	30,571705426356615	270
mtn_usdt	67,34310152044011	70,79853862212943	270
ruff_usdt	54,91689464938391	55,053819900236284	270
